date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:27	2983/2983	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:28%20GMT	https://static.wixstatic.com/media/af7c14_cc4e4c4387f844fbad01cff5a62b8b79~mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_cc4e4c4387f844fbad01cff5a62b8b79~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_cc4e4c4387f844fbad01cff5a62b8b79_mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_cc4e4c4387f844fbad01cff5a62b8b79_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:29	70531/70531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:19%20GMT	https://static.wixstatic.com/media/af7c14_f5a28ef962044df19a87415e70686eac~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC00851.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_f5a28ef962044df19a87415e70686eac_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC00851.jpg	(from https://www.ridgebotics.com/copy-of-2020-infinte-recharge)
17:10:30	85358/85358	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:20%20GMT	https://static.wixstatic.com/media/af7c14_0f55d9b7d3344bb8bd6767a50e5579d1~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_0f55d9b7d3344bb8bd6767a50e5579d1~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_0f55d9b7d3344bb8bd6767a50e5579d1_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_0f55d9b7d3344bb8bd6767a50e5579d1_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2020-infinte-recharge)
17:10:31	45942/45942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:14%20GMT	https://static.wixstatic.com/media/af7c14_617ba40fc96742608ab1857f2f986c3c~mv2.jpg/v1/fill/w_284,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_617ba40fc96742608ab1857f2f986c3c~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_617ba40fc96742608ab1857f2f986c3c_mv2.jpg/v1/fill/w_284,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_617ba40fc96742608ab1857f2f986c3c_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2020-infinte-recharge)
17:10:32	101123/101123	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:33%20GMT	https://static.wixstatic.com/media/af7c14_ebab19ebc4c94a8e8cee26f05b574ae0~mv2.jpg/v1/fill/w_640,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_ebab19ebc4c94a8e8cee26f05b574ae0~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ebab19ebc4c94a8e8cee26f05b574ae0_mv2.jpg/v1/fill/w_640,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_ebab19ebc4c94a8e8cee26f05b574ae0_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2020-infinte-recharge)
17:10:33	43887/43887	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:19%20GMT	https://static.wixstatic.com/media/af7c14_7ce69d7b95af49fd8fdb2cea5f21dea8~mv2.jpg/v1/fill/w_284,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_7ce69d7b95af49fd8fdb2cea5f21dea8~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_7ce69d7b95af49fd8fdb2cea5f21dea8_mv2.jpg/v1/fill/w_284,h_426,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_7ce69d7b95af49fd8fdb2cea5f21dea8_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2020-infinte-recharge)
17:10:34	51352/51352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:20%20GMT	https://static.wixstatic.com/media/af7c14_35760280d6be438f878a5ac593968fee~mv2.jpg/v1/fill/w_600,h_335,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC01829_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_35760280d6be438f878a5ac593968fee_mv2.jpg/v1/fill/w_600,h_335,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC01829_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:35	18694/18694	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:30%20GMT	https://static.wixstatic.com/media/af7c14_332d82f5005c472fbd9fbeb1f74c8e6f~mv2.jpg/v1/fill/w_396,h_264,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC02843_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_332d82f5005c472fbd9fbeb1f74c8e6f_mv2.jpg/v1/fill/w_396,h_264,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC02843_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:36	24119/24119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:23%20GMT	https://static.wixstatic.com/media/af7c14_ffcd9915a70c4a5c927ce60d1a7f5add~mv2.jpg/v1/fill/w_396,h_221,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_ffcd9915a70c4a5c927ce60d1a7f5add~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ffcd9915a70c4a5c927ce60d1a7f5add_mv2.jpg/v1/fill/w_396,h_221,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_ffcd9915a70c4a5c927ce60d1a7f5add_mv2.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:37	15829/15829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:38%20GMT	https://static.wixstatic.com/media/af7c14_7a0e6dc476004d74a125938a22ef149c~mv2.jpg/v1/fill/w_287,h_191,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC03006_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_7a0e6dc476004d74a125938a22ef149c_mv2.jpg/v1/fill/w_287,h_191,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC03006_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:38	22145/22145	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:25%20GMT	https://static.wixstatic.com/media/af7c14_99c2834bb4704bbcaca9fe12c1463951~mv2.jpg/v1/fill/w_315,h_175,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08228_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_99c2834bb4704bbcaca9fe12c1463951_mv2.jpg/v1/fill/w_315,h_175,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08228_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:39	21647/21647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:35%20GMT	https://static.wixstatic.com/media/af7c14_0292e68093194803acec5a53df216b80~mv2.jpg/v1/fill/w_396,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08229_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_0292e68093194803acec5a53df216b80_mv2.jpg/v1/fill/w_396,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08229_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:40	60344/60344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:27%20GMT	https://static.wixstatic.com/media/af7c14_e20915c493b34f23a0977d705de226d2~mv2.jpg/v1/fill/w_600,h_336,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08230_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_e20915c493b34f23a0977d705de226d2_mv2.jpg/v1/fill/w_600,h_336,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC08230_JPG.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:41	45476/45476	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:28%20GMT	https://static.wixstatic.com/media/af7c14_61e66c9890d74d6f9b736a21cbc342ed~mv2.jpg/v1/fill/w_600,h_337,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_61e66c9890d74d6f9b736a21cbc342ed~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_61e66c9890d74d6f9b736a21cbc342ed_mv2.jpg/v1/fill/w_600,h_337,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_61e66c9890d74d6f9b736a21cbc342ed_mv2.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:42	19982/19982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:39%20GMT	https://static.wixstatic.com/media/af7c14_8c9c5c25adcb4b598f83bc2ee0d291cf~mv2.jpg/v1/fill/w_396,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8c9c5c25adcb4b598f83bc2ee0d291cf~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_8c9c5c25adcb4b598f83bc2ee0d291cf_mv2.jpg/v1/fill/w_396,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8c9c5c25adcb4b598f83bc2ee0d291cf_mv2.jpg	(from https://www.ridgebotics.com/2020-infinte-recharge)
17:10:43	84028/84028	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:30%20GMT	https://static.wixstatic.com/media/af7c14_f6c589aa652d46f599a634b8a43f938b~mv2.jpg/v1/fill/w_600,h_450,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f6c589aa652d46f599a634b8a43f938b~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_f6c589aa652d46f599a634b8a43f938b_mv2.jpg/v1/fill/w_600,h_450,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f6c589aa652d46f599a634b8a43f938b_mv2.jpg	(from https://www.ridgebotics.com/2019-deep-space)
17:10:44	67918/67918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:43%20GMT	https://static.wixstatic.com/media/af7c14_8636e109833648b4825b40c93f3fb393~mv2.jpg/v1/fill/w_600,h_450,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8636e109833648b4825b40c93f3fb393~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_8636e109833648b4825b40c93f3fb393_mv2.jpg/v1/fill/w_600,h_450,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8636e109833648b4825b40c93f3fb393_mv2.jpg	(from https://www.ridgebotics.com/2019-deep-space)
17:10:45	77977/77977	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:32%20GMT	https://static.wixstatic.com/media/af7c14_d9f4927c7ca94a2e963d1e329793035d~mv2.jpg/v1/fill/w_450,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_d9f4927c7ca94a2e963d1e329793035d~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_d9f4927c7ca94a2e963d1e329793035d_mv2.jpg/v1/fill/w_450,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_d9f4927c7ca94a2e963d1e329793035d_mv2.jpg	(from https://www.ridgebotics.com/2019-deep-space)
17:10:46	96253/96253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:33%20GMT	https://static.wixstatic.com/media/af7c14_2b79a7c533414fa7bb0536933746f1f4~mv2.jpg/v1/fill/w_600,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_2b79a7c533414fa7bb0536933746f1f4~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_2b79a7c533414fa7bb0536933746f1f4_mv2.jpg/v1/fill/w_600,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_2b79a7c533414fa7bb0536933746f1f4_mv2.jpg	(from https://www.ridgebotics.com/2019-deep-space)
17:10:46	2977/2977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:48%20GMT	https://static.wixstatic.com/media/af7c14_b07420dd06634604b0a01b3327b8d8fb~mv2.jpg/v1/fill/w_108,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_b07420dd06634604b0a01b3327b8d8fb~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_b07420dd06634604b0a01b3327b8d8fb_mv2.jpg/v1/fill/w_108,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_b07420dd06634604b0a01b3327b8d8fb_mv2.jpg	(from https://www.ridgebotics.com/2019-deep-space)
17:10:47	53071/53071	---M--	200	added ('OK')	image/svg+xml	etag:%22efe7349d2d6593272a9c9fd15c53c5a6-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b0268c31-e450-4159-bfea-e0d20e2b5c0c.svg	/home/connor/websites/rige2/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b0268c31-e450-4159-bfea-e0d20e2b5c0c.svg	(from https://www.ridgebotics.com/2018powerup)
17:10:48	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2000:10:50%20GMT	https://www.ridgebotics.com/media/emptystate.85a4add5.svg	/home/connor/websites/rige2/www.ridgebotics.com/media/emptystate.85a4add5.90.delayed	(from https://www.ridgebotics.com/2018powerup)
17:10:49	98516/98516	---M-Z	200	added ('OK')	text/css	etag:W/%2216526e7a2a85c71fcd4874f672e1aa9a%22	https://static.parastorage.com/services/pro-gallery-tpa/1.54.0/WixProGalleryViewerWidget.min.css	/home/connor/websites/rige2/static.parastorage.com/services/pro-gallery-tpa/1.54.0/WixProGalleryViewerWidget.min.css	(from https://www.ridgebotics.com/2018powerup)
17:10:51	23456/23456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:33:24%20GMT	https://static.wixstatic.com/media/af7c14_32988544883c4b29a35394669749e0a3~mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_258,h_194,q_90/af7c14_32988544883c4b29a35394669749e0a3~mv2_d_4032_3024_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_32988544883c4b29a35394669749e0a3_mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_258,h_194,q_90/af7c14_32988544883c4b29a35394669749e0a3_mv2_d_4032_3024_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:52	19618/19618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:14%20GMT	https://static.wixstatic.com/media/af7c14_cc723266ccae47ca9e9720ee4fabe020~mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_259,h_194,q_90/af7c14_cc723266ccae47ca9e9720ee4fabe020~mv2_d_4032_3024_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_cc723266ccae47ca9e9720ee4fabe020_mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_259,h_194,q_90/af7c14_cc723266ccae47ca9e9720ee4fabe020_mv2_d_4032_3024_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:53	81623/81623	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:54%20GMT	https://static.wixstatic.com/media/af7c14_b027eb8ea06b41908fd5f1a438b96cb7~mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_527,h_395,q_90/af7c14_b027eb8ea06b41908fd5f1a438b96cb7~mv2_d_4032_3024_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_b027eb8ea06b41908fd5f1a438b96cb7_mv2_d_4032_3024_s_4_2.jpg/v1/fill/w_527,h_395,q_90/af7c14_b027eb8ea06b41908fd5f1a438b96cb7_mv2_d_4032_3024_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:54	59847/59847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:55%20GMT	https://static.wixstatic.com/media/af7c14_ff0b83e6c752455f895df53db816a307~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_443,h_294,q_90/af7c14_ff0b83e6c752455f895df53db816a307~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ff0b83e6c752455f895df53db816a307_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_443,h_294,q_90/af7c14_ff0b83e6c752455f895df53db816a307_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:55	42085/42085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:17%20GMT	https://static.wixstatic.com/media/af7c14_3181a4677f3d47d5ab833f3226167a3a~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_443,h_295,q_90/af7c14_3181a4677f3d47d5ab833f3226167a3a~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_3181a4677f3d47d5ab833f3226167a3a_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_443,h_295,q_90/af7c14_3181a4677f3d47d5ab833f3226167a3a_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:56	24185/24185	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:57%20GMT	https://static.wixstatic.com/media/af7c14_49ed4480f87042258c2f06407efab3e6~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_317,h_212,q_90/af7c14_49ed4480f87042258c2f06407efab3e6~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_49ed4480f87042258c2f06407efab3e6_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_317,h_212,q_90/af7c14_49ed4480f87042258c2f06407efab3e6_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:57	35883/35883	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:19%20GMT	https://static.wixstatic.com/media/af7c14_ff9e1fe0c5424392a7eeb64a415a67bd~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_317,h_211,q_90/af7c14_ff9e1fe0c5424392a7eeb64a415a67bd~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ff9e1fe0c5424392a7eeb64a415a67bd_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_317,h_211,q_90/af7c14_ff9e1fe0c5424392a7eeb64a415a67bd_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:58	128022/128022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:20%20GMT	https://static.wixstatic.com/media/af7c14_8f5a4aa5a37c44efac3a602a825995fe~mv2_d_5184_3456_s_4_2.jpg/v1/fill/w_653,h_433,q_90/af7c14_8f5a4aa5a37c44efac3a602a825995fe~mv2_d_5184_3456_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_8f5a4aa5a37c44efac3a602a825995fe_mv2_d_5184_3456_s_4_2.jpg/v1/fill/w_653,h_433,q_90/af7c14_8f5a4aa5a37c44efac3a602a825995fe_mv2_d_5184_3456_s_4_2.jpg	(from https://www.ridgebotics.com/2018powerup)
17:10:59	31312/31312	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:11:00%20GMT	https://static.wixstatic.com/media/af7c14_c0910638668c4aaab73a2f738e86d31a~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_285,h_190,q_90/af7c14_c0910638668c4aaab73a2f738e86d31a~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_c0910638668c4aaab73a2f738e86d31a_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_285,h_190,q_90/af7c14_c0910638668c4aaab73a2f738e86d31a_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:00	28240/28240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:26%20GMT	https://static.wixstatic.com/media/af7c14_cb7c19d9a85d4718bb97394f93943930~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_285,h_190,q_90/af7c14_cb7c19d9a85d4718bb97394f93943930~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_cb7c19d9a85d4718bb97394f93943930_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_285,h_190,q_90/af7c14_cb7c19d9a85d4718bb97394f93943930_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:01	64701/64701	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:33:39%20GMT	https://static.wixstatic.com/media/af7c14_7d0e1e38b8e54e2e845ba3dc81ef0af7~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_580,h_326,q_90/af7c14_7d0e1e38b8e54e2e845ba3dc81ef0af7~mv2_d_6000_3376_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_7d0e1e38b8e54e2e845ba3dc81ef0af7_mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_580,h_326,q_90/af7c14_7d0e1e38b8e54e2e845ba3dc81ef0af7_mv2_d_6000_3376_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:02	38871/38871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:28%20GMT	https://static.wixstatic.com/media/af7c14_9965e25b902d420d9841b8871ffb015c~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_390,h_258,q_90/af7c14_9965e25b902d420d9841b8871ffb015c~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_9965e25b902d420d9841b8871ffb015c_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_390,h_258,q_90/af7c14_9965e25b902d420d9841b8871ffb015c_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:03	52896/52896	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:33:41%20GMT	https://static.wixstatic.com/media/af7c14_aba885c9a01c4cccbe99c3120b00509e~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_390,h_258,q_90/af7c14_aba885c9a01c4cccbe99c3120b00509e~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_aba885c9a01c4cccbe99c3120b00509e_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_390,h_258,q_90/af7c14_aba885c9a01c4cccbe99c3120b00509e_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:04	42052/42052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:30%20GMT	https://static.wixstatic.com/media/af7c14_7287fb748c584d23ae25f92e5e489a4c~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_426,h_239,q_90/af7c14_7287fb748c584d23ae25f92e5e489a4c~mv2_d_6000_3376_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_7287fb748c584d23ae25f92e5e489a4c_mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_426,h_239,q_90/af7c14_7287fb748c584d23ae25f92e5e489a4c_mv2_d_6000_3376_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:05	57741/57741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:31%20GMT	https://static.wixstatic.com/media/af7c14_bcf7377eed384fee9c19f830c7dd27af~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_426,h_284,q_90/af7c14_bcf7377eed384fee9c19f830c7dd27af~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_bcf7377eed384fee9c19f830c7dd27af_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_426,h_284,q_90/af7c14_bcf7377eed384fee9c19f830c7dd27af_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:06	110266/110266	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:33:44%20GMT	https://static.wixstatic.com/media/af7c14_d4e74940612c4033857b8cd0ba847bce~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_544,h_361,q_90/af7c14_d4e74940612c4033857b8cd0ba847bce~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_d4e74940612c4033857b8cd0ba847bce_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_544,h_361,q_90/af7c14_d4e74940612c4033857b8cd0ba847bce_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:07	22894/22894	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:33%20GMT	https://static.wixstatic.com/media/af7c14_5a31dee0e4624eb39ed063f173bcdf3d~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_246,h_162,q_90/af7c14_5a31dee0e4624eb39ed063f173bcdf3d~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_5a31dee0e4624eb39ed063f173bcdf3d_mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_246,h_162,q_90/af7c14_5a31dee0e4624eb39ed063f173bcdf3d_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
17:11:08	20481/20481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:11:34%20GMT	https://static.wixstatic.com/media/af7c14_1d946cbe92e04208bb65ae1ec9ba86cc~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_288,h_162,q_90/af7c14_1d946cbe92e04208bb65ae1ec9ba86cc~mv2_d_6000_3376_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_1d946cbe92e04208bb65ae1ec9ba86cc_mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_288,h_162,q_90/af7c14_1d946cbe92e04208bb65ae1ec9ba86cc_mv2_d_6000_3376_s_4_2.jpg	(from https://www.ridgebotics.com/2017steamworks)
